gauge_log1p,fixed_readout_log1p,pair_count
1.069830198633119,0.922267412614758,27701
1.069830198633119,0.9960488056239384,27303
1.069830198633119,1.069830198633119,26551
1.069830198633119,1.1436115916423,23763
1.069830198633119,1.21739298465148,20573
1.069830198633119,1.291174377660661,17053
1.069830198633119,1.364955770669842,13868
1.069830198633119,1.438737163679022,10635
1.069830198633119,1.512518556688203,8104
1.069830198633119,1.586299949697384,6257
1.069830198633119,1.660081342706564,4452
1.069830198633119,1.733862735715745,3361
1.069830198633119,1.807644128724925,2548
1.069830198633119,1.881425521734106,1882
1.069830198633119,1.955206914743287,1407
1.069830198633119,2.028988307752467,1143
1.069830198633119,2.102769700761648,898
1.069830198633119,2.176551093770828,677
1.069830198633119,2.250332486780009,591
1.069830198633119,2.32411387978919,417
1.069830198633119,2.397895272798371,323
1.069830198633119,2.471676665807551,227
1.069830198633119,2.545458058816732,167
1.069830198633119,2.619239451825912,125
1.069830198633119,2.693020844835093,96
1.069830198633119,2.766802237844273,72
1.069830198633119,2.840583630853454,61
1.069830198633119,2.914365023862634,40
1.069830198633119,2.988146416871816,24
1.069830198633119,3.061927809880996,21
1.069830198633119,3.135709202890177,17
1.069830198633119,3.209490595899357,13
1.069830198633119,3.283271988908538,6
1.069830198633119,3.357053381917718,3
1.069830198633119,3.430834774926899,5
1.069830198633119,3.50461616793608,2
1.069830198633119,3.578397560945261,2
1.069830198633119,3.652178953954441,2
1.069830198633119,3.725960346963622,2
1.069830198633119,3.799741739972802,1
1.069830198633119,3.947304525991163,5
1.069830198633119,4.021085919000344,1
1.1436115916423,0.0368906965045903,467
1.1436115916423,0.1106720895137709,343
1.1436115916423,0.1844534825229515,506
1.1436115916423,0.2582348755321322,680
1.1436115916423,0.3320162685413128,824
1.1436115916423,0.4057976615504934,1089
1.1436115916423,0.4795790545596741,1110
1.1436115916423,0.5533604475688547,1327
1.1436115916423,0.6271418405780353,1292
1.1436115916423,0.700923233587216,1386
1.1436115916423,0.7747046265963966,1486
1.1436115916423,0.8484860196055772,1597
1.1436115916423,0.922267412614758,1654
1.1436115916423,0.9960488056239384,1667
1.1436115916423,1.069830198633119,1580
1.1436115916423,1.1436115916423,1548
1.1436115916423,1.21739298465148,1324
1.1436115916423,1.291174377660661,1104
1.1436115916423,1.364955770669842,820
1.1436115916423,1.438737163679022,663
1.1436115916423,1.512518556688203,514
1.1436115916423,1.586299949697384,369
1.1436115916423,1.660081342706564,246
1.1436115916423,1.733862735715745,190
